2015/04/24,4355.95,4416.38,4318.12,4393.69,628554996,916872953856.00
2015/04/27,4441.93,4529.74,4441.93,4527.40,671088521,975242067968.00
2015/04/28,4527.64,4572.39,4432.90,4476.21,767676416,1061172150272.00
2015/04/29,4446.12,4499.94,4398.64,4476.62,519834202,752401776640.00
2015/04/30,4483.01,4507.34,4441.05,4441.66,526727975,774349193216.00
2015/05/04,4441.34,4487.57,4387.43,4480.46,494173398,717540818944.00
2015/05/05,4479.85,4488.87,4282.24,4298.71,572858596,805566087168.00
2015/05/06,4311.64,4376.35,4187.37,4229.27,481732993,716536217600.00
2015/05/07,4197.90,4213.76,4108.01,4112.21,394566653,540206301184.00
2015/05/08,4152.98,4206.86,4099.04,4205.92,397428094,559648669696.00
2015/05/11,4231.27,4334.88,4187.82,4333.58,488750515,715246600192.00
2015/05/12,4342.37,4402.31,4317.98,4401.22,521866408,793463750656.00
2015/05/13,4402.38,4415.63,4342.48,4375.76,510490475,780754944000.00
2015/05/14,4372.82,4397.75,4329.04,4378.31,449077935,669882253312.00
2015/05/15,4366.82,4366.82,4278.55,4308.69,439706198,665965625344.00
2015/05/18,4277.90,4324.83,4260.51,4283.49,380057452,594559500288.00
2015/05/19,4285.78,4418.40,4285.78,4417.55,436735224,693812592640.00
2015/05/20,4434.98,4520.54,4432.28,4446.29,514106223,806080544768.00
2015/05/21,4456.43,4530.48,4438.26,4529.42,464996520,729080594432.00
2015/05/22,4584.98,4658.27,4562.99,4657.60,655591287,1007173238784.00
2015/05/25,4660.08,4814.67,4656.82,4813.80,682461391,1079295606784.00
2015/05/26,4854.85,4911.68,4779.08,4910.90,704892829,1138509348864.00
2015/05/27,4932.85,4958.16,4857.06,4941.71,681165379,1116261842944.00
2015/05/28,4943.74,4986.50,4614.24,4620.27,782964592,1247926026240.00
2015/05/29,4603.47,4698.19,4431.56,4611.74,611262409,955365588992.00
2015/06/01,4633.10,4829.50,4615.23,4828.74,593389035,934455476224.00
2015/06/02,4844.70,4911.57,4797.55,4910.53,623748099,998745767936.00
2015/06/03,4924.38,4942.06,4822.44,4909.98,611453839,1010179964928.00
2015/06/04,4912.95,4947.96,4647.41,4947.10,674952402,1052270264320.00
2015/06/05,5016.09,5051.63,4898.07,5023.10,772240812,1232300670976.00
2015/06/08,5045.69,5146.95,4997.48,5131.88,855035085,1309924524032.00
2015/06/09,5145.98,5147.45,5042.96,5113.53,729893818,1150808621056.00
2015/06/10,5049.20,5164.16,5001.49,5106.04,596969001,1006428225536.00
2015/06/11,5101.44,5122.46,5050.76,5121.59,563990522,974670594048.00
2015/06/12,5143.34,5178.19,5103.40,5166.35,625627854,1060167417856.00
2015/06/15,5174.42,5176.79,5048.74,5062.99,637803984,1064991981568.00
2015/06/16,5004.41,5029.68,4842.10,4887.43,550801407,895420530688.00
2015/06/17,4890.55,4983.66,4767.22,4967.90,537101168,830266736640.00
2015/06/18,4942.52,4966.77,4780.87,4785.36,507440899,785845059584.00
2015/06/19,4689.93,4744.08,4476.50,4478.36,452689626,685458194432.00
2015/06/23,4471.61,4577.94,4264.77,4576.49,473526128,693617164288.00
2015/06/24,4604.58,4691.77,4552.13,4690.15,543003709,815062712320.00
2015/06/25,4711.76,4720.70,4483.55,4527.78,572797533,865379745792.00
2015/06/26,4399.93,4456.90,4139.53,4192.87,565217874,787835715584.00
2015/06/29,4289.77,4297.47,3875.05,4053.03,673786349,904271364096.00
2015/06/30,4006.75,4279.97,3847.88,4277.22,709176633,941524647936.00
2015/07/01,4214.15,4317.05,4043.37,4053.70,598769427,838070894592.00
2015/07/02,4058.62,4080.39,3795.25,3912.77,586015612,736006832128.00
2015/07/03,3793.71,3927.13,3629.56,3686.92,548163111,648054112256.00
2015/07/06,3975.21,3975.21,3653.04,3775.91,831139286,943420407808.00
2015/07/07,3654.78,3750.57,3585.40,3727.12,698818688,776072527872.00
2015/07/08,3467.40,3599.25,3421.53,3507.19,680356922,700248358912.00
2015/07/09,3432.45,3748.48,3373.54,3709.33,656914612,673310965760.00
2015/07/10,3707.46,3959.22,3677.43,3877.80,586364255,680434139136.00
2015/07/13,3918.99,4030.19,3858.64,3970.39,643489007,782430568448.00
2015/07/14,3958.37,4035.43,3855.56,3924.49,670558799,830074650624.00
2015/07/15,3874.97,3914.27,3741.25,3805.70,601301324,700536520704.00
